"X","author_id","cohort","gender","discipline","doi_lower","pubyear","Jr_Quantile","n_ctr","n_aff","n_colla_ctr","n_colla_aff","sequence_nr","Original_Tweets","Original_Tweeters","len_tweet","len_tweeter","with_tw","self_pro_old","self_tw_time","self_text","others_first","searched","academic_age","most_ctr","colla_ctr_Y","colla_aff_Y","n_pub_3y","n_pub_1st","n_pub_2nd","n_pub_3rd","n_pub_pro_1st","n_pub_pro_2nd","n_pub_pro_3rd","seq_nr_grp_1","min_tw_time","first_firstauthor","PUBLICATIONYEAR","PUBLICATIONMONTH","PUBLICATIONDAY","pub_order","pub_before","tw_others_num","tw_only_self","tw_only_others","discipline_new_author","author_cnt","coauthor_pro_count","coauthor_pro","with_coauthor","SocialOutlet_count","Edu_count","SocialOutlet_pro","Edu_pro","soc_or_edu_pro","max_coa_fncr_5y","max_coa_age","uniqle_dis","discipline_new_pub","self_pro","chinese_name"
446822,55450872100,2015,"male","Natural Sciences","10.16076/j.cnki.cjhd.2017.01.013",2017,"Q3",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,0,3,"chn","N","Y",2,1,0,1,0,0,0,"first","",1,2017,1,30,2,1,0,0,0,"Mathematics",6,0,0,1,0,0,0,0,0,0.083012424,14,NA,"Mathematics",0,NA
288687,56467668400,2014,"female","Natural Sciences","10.3964/j.issn.1000-0593(2016)12-4001-05",2016,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,3,"chn","N","N",3,2,0,1,0,0,0,"first","",1,2016,12,1,3,2,0,0,0,"Agricultural Sciences",4,0,0,1,0,0,0,0,0,0.86249048,12,NA,"Agricultural Sciences",0,NA
80693,54410504100,2012,"male","Medical and Health Sciences","10.1016/j.neuropsychologia.2011.11.009",2012,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"aus","N","N",3,1,0,2,0,0,0,"first","",1,2012,1,NA,1,0,1,0,1,"Basic medical research",3,0,0,1,0,0,0,0,0,0.95355445,13,NA,"Basic medical research",0,0
408065,37115508300,2015,"male","Social Sciences","10.1007/s13412-015-0248-6",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",2,2,0,0,0,0,0,"first","",1,2015,6,26,1,0,0,0,0,"Other social sciences",1,0,0,0,0,0,0,0,0,0,1,NA,"Other social sciences",0,NA
137680,56516483500,2013,"male","Medical and Health Sciences","10.1111/ijcp.12687",2015,"Q2",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,3,"ita","N","N",8,1,4,3,0,0,0,"first","2015-07-28",1,2015,10,1,8,7,1,0,1,"Clinical medicine",8,0,0,1,0,0,0,0,0,0.87456429,20,NA,"Clinical medicine",0,0
45989,57124285000,2012,"male","Natural Sciences","10.13005/ojc/280342",2012,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"ind","N","N",2,1,0,1,0,0,0,"first","",1,2012,NA,NA,1,0,0,0,0,"Chemical sciences",3,0,0,1,0,0,0,0,0,1.01213145,15,NA,"Chemical sciences",0,NA
162685,55962019000,2013,"female","Natural Sciences","10.1080/01431161.2014.939782",2014,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,2,"che","N","N",3,1,2,0,0,0,0,"first","",1,2014,NA,NA,3,2,0,0,0,"Earth and related environmental sciences",6,0,0,1,0,0,0,0,0,1.4070243,7,1,"Earth and related environmental sciences",0,NA
141633,55617543900,2013,"female","Engineering and Technology","10.1021/jp504918x",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",3,1,1,1,0,0,0,"first","",1,2014,8,14,2,1,0,0,0,"Chemical sciences",6,0,0,1,0,0,0,0,0,0.9524166,17,NA,"Chemical sciences",0,NA
485938,57208700191,2016,"male","Medical and Health Sciences","10.1186/s12889-016-3826-y",2016,"Q1",1,1,1,2,1,0,0,0,0,0,0,"","",0,1,1,"chn","N","Y",4,2,1,1,0,0,0,"first","",1,2016,11,24,1,0,0,0,0,"Health sciences",8,0,0,1,0,0,0,0,0,1.2619348,20,1,"Health sciences",0,NA
394257,57196222147,2015,"female","Engineering and Technology","10.1016/j.snb.2015.11.039",2016,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,2,"chn","N","N",6,2,1,3,0,0,0,"first","",1,2016,3,31,3,2,0,0,0,"Materials engineering",4,0,0,1,0,0,0,0,0,1.54042555,14,NA,"Materials engineering",0,NA
19459,55956770100,2012,"male","Engineering and Technology","10.1016/j.nucengdes.2011.11.013",2012,"Q1",1,2,1,3,1,NA,NA,0,0,0,0,"","",0,1,1,"bra","N","Y",1,1,0,0,0,0,0,"first","",1,2012,4,NA,1,0,0,0,0,"Mechanical engineering",9,0,0,1,0,0,0,0,0,0.86978084,14,NA,"Mechanical engineering",0,NA
559216,55899979600,2016,"male","Natural Sciences","10.13336/j.1003-6520.hve.20160412031",2016,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",5,1,1,3,0,0,0,"first","",1,2016,5,31,1,0,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",5,0,0,1,0,0,0,0,0,0.36777676,14,NA,"Electrical engineering, electronic engineering,  information engineering ",0,NA
536578,57192409519,2016,"male","Humanities","10.1002/bewi.201601804",2016,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"deu","N","N",2,1,1,0,0,0,0,"first","",1,2016,12,1,1,0,0,0,0,"Humanities",1,0,0,0,0,0,0,0,0,0,1,1,"Humanities",0,NA
337411,57215747755,2014,"male","Medical and Health Sciences","10.1080/10826076.2013.765458",2014,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2014,4,21,1,0,0,0,0,"Clinical medicine",1,0,0,0,0,0,0,0,0,0,1,NA,"Clinical medicine",0,NA
545607,57136234400,2016,"female","Engineering and Technology","10.1080/00295639.2018.1501976",2018,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,3,"chn","N","N",4,1,2,1,0,0,0,"first","",1,2018,12,2,4,3,0,0,0,"Other engineering and technologies",6,0,0,1,0,0,0,0,0,0.46206442,21,1,"Other engineering and technologies",0,NA
485883,57208658078,2016,"female","Natural Sciences","10.1016/j.meegid.2016.08.001",2016,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","2016-08-10",1,2016,10,1,1,0,1,0,1,"Clinical medicine",9,0,0,1,1,0,1,0,1,1.1365608,12,NA,"Clinical medicine",0,1
407662,57202478012,2015,"male","Medical and Health Sciences","10.1016/j.ejmech.2014.10.061",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"ind","N","N",1,1,0,0,0,0,0,"first","2014-12-04",1,2015,NA,NA,1,0,1,0,1,"Chemical sciences",5,0,0,1,1,0,1,0,1,1.2072917,20,NA,"Chemical sciences",0,0
530557,57191966021,2016,"male","Natural Sciences","10.1364/oe.24.026687",2016,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"usa","N","N",7,1,1,5,0,0,0,"first","",1,2016,11,14,1,0,0,0,0,"Physical sciences and astronomy",6,0,0,1,0,0,0,0,0,1.5922393,21,1,"Physical sciences and astronomy",0,NA
104772,55358495700,2012,"female","Natural Sciences","10.4067/s0718-19572012000200013",2012,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"mex","N","N",2,1,1,0,0,0,0,"first","",1,2012,NA,NA,1,0,0,0,0,"Biological sciences",4,0,0,1,0,0,0,0,0,1.1152328,3,NA,"Biological sciences",0,NA
197191,57196589916,2013,"male","Natural Sciences","10.1016/j.jnucmat.2013.01.279",2013,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"usa","N","N",1,1,0,0,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Other engineering and technologies",5,0,0,1,0,0,0,0,0,0.9387171,18,NA,"Other engineering and technologies",0,NA
557241,57160354000,2016,"male","Natural Sciences","10.1080/01431161.2016.1154223",2016,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"esp","N","N",7,2,1,4,0,0,0,"first","",1,2016,3,18,1,0,0,0,0,"Earth and related environmental sciences",6,0,0,1,0,0,0,0,0,1.3149929,21,1,"Earth and related environmental sciences",0,NA
478902,57212384254,2016,"male","Natural Sciences","10.1590/0370-44672015690198",2016,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"bra","N","N",2,1,1,0,0,0,0,"first","",1,2016,7,1,1,0,0,0,0,"Earth and related environmental sciences",2,0,0,1,0,0,0,0,0,0,1,NA,"Earth and related environmental sciences",0,NA
136291,57092323100,2013,"male","Natural Sciences","10.1371/journal.pone.0097906",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",4,1,2,1,0,0,0,"first","",1,2014,5,15,2,1,0,0,0,"Biological sciences",7,0,0,1,0,0,0,0,0,0.724441,10,NA,"Biological sciences",0,NA
420925,55906735000,2015,"female","Medical and Health Sciences","10.1016/j.wem.2015.05.005",2015,"Q2",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"usa","N","N",2,2,0,0,0,0,0,"first","2016-02-12",1,2015,12,1,1,0,1,0,1,"Other engineering and technologies",5,0,0,1,0,0,0,0,0,0.8601569,20,NA,"Other engineering and technologies",0,0
232634,49561640300,2013,"male","Natural Sciences","10.1186/1479-5876-11-154",2013,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",4,1,2,1,0,0,0,"first","",1,2013,6,21,1,0,0,0,0,"Biological sciences",7,0,0,1,0,0,0,0,0,1.3991522,10,1,"Biological sciences",0,NA
438055,56779568200,2015,"male","Engineering and Technology","10.13182/nt14-83",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"kor","N","N",1,1,0,0,0,0,0,"first","",1,2015,8,1,1,0,0,0,0,"Physical sciences and astronomy",3,0,0,1,0,0,0,0,0,0.8592051,17,NA,"Physical sciences and astronomy",0,NA
262333,56347611200,2014,"female","Engineering and Technology","10.1002/nag.2213",2014,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"can","N","N",4,3,1,0,0,0,0,"first","",1,2014,4,10,1,0,1,0,1,"Other engineering and technologies",4,0,0,1,0,0,0,0,0,0.6678699,15,NA,"Other engineering and technologies",0,0
317541,56010038600,2014,"male","Natural Sciences","10.1016/j.jglr.2016.03.002",2016,"Q1",1,2,1,2,1,1,1,1,1,1,0,"","",1,0,3,"usa","N","Y",3,1,1,1,0,0,0,"first","2016-05-31",1,2016,6,1,3,2,1,0,1,"Biological sciences",8,0,0,1,0,0,0,0,0,2.6716537,21,NA,"Biological sciences",0,0
319108,57201750375,2014,"female","Natural Sciences","10.1387/ijdb.150042fh",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",3,1,2,0,0,0,0,"first","",1,2015,NA,NA,3,2,0,0,0,"Biological sciences",6,0,0,1,0,0,0,0,0,0.43686047,10,NA,"Biological sciences",0,NA
231261,39661314000,2013,"male","Natural Sciences","10.1371/journal.pone.0072660",2013,"Q1",2,2,2,2,1,3,3,3,3,1,0,"","",1,1,1,"nor","Y","Y",3,1,1,1,0,0,0,"first","2013-09-11",1,2013,9,6,1,0,3,0,1,"Biological sciences",3,0,0,1,0,0,0,0,0,1.1495233,18,NA,"Biological sciences",0,0
